gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Family,OnlineService,StreamingService,FullService,security,backup,protect,support,InsuranceServices
Female,0,No,No,65,Yes,2,Fiber optic,2,2,1,2,1,1,1,Yes,Electronic check,89.85,584465.0,0,0,1,0,0,1,1,0,1,3
Female,0,No,No,55,Yes,1,DSL,1,1,1,1,1,1,1,No,Bank transfer,45.05,246260.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,71,Yes,2,DSL,2,2,2,2,2,2,2,No,Bank transfer,86.85,626380.0,0,0,1,1,1,1,1,1,1,4
Male,0,No,No,35,Yes,2,Fiber optic,2,2,2,2,1,1,0,Yes,Mailed check,96.75,340340.0,0,0,1,0,0,1,1,1,1,4
Male,1,No,No,3,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,77.0,23775.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,Yes,11,Yes,1,No,0,0,0,0,0,0,0,No,Credit card,20.1,22135.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,1,Yes,1,Fiber optic,1,1,2,1,1,1,0,No,Electronic check,75.3,7530.0,1,0,0,0,0,0,0,1,0,1
Male,0,No,No,17,Yes,2,Fiber optic,2,2,2,2,2,1,0,Yes,Bank transfer,106.65,167210.0,0,0,1,0,0,1,1,1,1,4
Female,0,Yes,No,72,Yes,2,Fiber optic,2,1,2,2,2,2,2,Yes,Credit card,110.15,788120.0,0,0,0,1,0,1,0,1,1,3
Female,0,Yes,Yes,28,Yes,1,Fiber optic,2,1,1,1,1,2,1,Yes,Bank transfer,82.85,232080.0,0,0,0,0,0,1,0,0,0,1
Female,0,Yes,No,18,Yes,1,No,0,0,0,0,0,0,2,No,Mailed check,20.1,37050.0,0,0,0,0,0,0,0,0,0,0
Female,1,Yes,No,40,Yes,1,Fiber optic,1,2,1,2,2,2,1,Yes,Credit card,99.2,406220.0,1,0,0,1,0,0,1,0,1,2
Female,0,No,No,52,Yes,1,DSL,1,1,2,1,1,2,0,Yes,Electronic check,59.45,304370.0,0,0,0,0,0,0,0,1,0,1
Female,0,Yes,No,47,Yes,1,DSL,1,2,1,1,2,1,0,Yes,Bank transfer,58.6,272340.0,0,0,0,0,0,0,1,0,0,1
Female,0,No,No,23,Yes,1,DSL,1,1,2,1,1,1,0,No,Credit card,49.7,108125.0,0,0,0,0,0,0,0,1,0,1
Male,0,Yes,Yes,66,Yes,1,DSL,2,2,2,2,1,1,2,No,Mailed check,65.85,409705.0,0,0,1,0,0,1,1,1,1,4
Female,0,No,No,8,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,73.5,63220.0,0,0,0,0,0,0,0,0,0,0
Male,1,No,No,47,Yes,1,Fiber optic,2,1,1,1,1,2,0,No,Mailed check,85.5,404230.0,1,0,0,0,0,1,0,0,0,1
Female,0,No,No,7,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,20.05,16485.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,71,Yes,2,Fiber optic,2,2,2,2,2,2,2,No,Credit card,113.65,816680.0,0,0,1,1,1,1,1,1,1,4
Female,1,No,No,50,Yes,2,Fiber optic,2,2,1,1,1,1,0,Yes,Electronic check,83.4,411370.0,0,0,1,0,0,1,1,0,0,2
Male,0,Yes,No,46,Yes,1,DSL,2,2,2,2,1,1,2,No,Mailed check,65.65,304715.0,0,0,1,0,0,1,1,1,1,4
Male,0,No,No,1,Yes,1,Fiber optic,1,1,1,1,1,1,0,No,Electronic check,70.4,7040.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,66,No,0,DSL,2,1,2,2,2,2,2,Yes,Bank transfer,61.35,419340.0,0,0,0,1,0,1,0,1,1,3
Female,0,Yes,No,42,Yes,2,Fiber optic,1,1,2,2,1,1,0,Yes,Credit card,85.9,372975.0,0,0,0,0,0,0,0,1,1,2
Female,0,No,No,5,Yes,1,Fiber optic,1,1,1,2,1,1,0,Yes,Mailed check,75.65,39945.0,0,0,0,0,0,0,0,0,1,1
Male,0,Yes,Yes,7,Yes,1,DSL,2,1,1,1,1,1,1,Yes,Electronic check,49.75,33130.0,1,0,0,0,0,1,0,0,0,1
Male,0,No,No,29,Yes,2,DSL,1,2,2,1,1,2,1,No,Credit card,70.9,196460.0,0,0,0,0,0,0,1,1,0,2
Female,0,Yes,Yes,27,Yes,1,DSL,1,2,1,1,1,1,0,No,Mailed check,49.85,133615.0,0,0,0,0,0,0,1,0,0,1
Female,1,No,No,15,Yes,1,Fiber optic,1,2,1,1,1,1,0,Yes,Credit card,75.3,114745.0,1,0,0,0,0,0,1,0,0,1
Female,0,Yes,Yes,25,Yes,1,No,0,0,0,0,0,0,2,No,Mailed check,20.1,48605.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,11,Yes,2,Fiber optic,1,1,1,1,2,2,0,Yes,Electronic check,94.0,107890.0,1,0,0,1,0,0,0,0,0,0
Male,0,Yes,No,57,Yes,2,Fiber optic,2,2,2,2,2,1,0,Yes,Electronic check,103.05,592575.0,0,0,1,0,0,1,1,1,1,4
Male,0,No,No,67,Yes,2,Fiber optic,2,2,2,2,2,2,1,Yes,Bank transfer,118.35,780415.0,1,0,1,1,1,1,1,1,1,4
Female,1,Yes,No,47,Yes,2,Fiber optic,1,1,2,1,2,2,0,No,Electronic check,99.7,474720.0,0,0,0,1,0,0,0,1,0,1
Female,0,No,No,13,Yes,1,Fiber optic,1,1,1,1,2,1,0,Yes,Mailed check,81.9,102890.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,8,No,0,DSL,2,1,1,1,1,1,0,Yes,Electronic check,30.45,22645.0,1,0,0,0,0,1,0,0,0,1
Female,0,Yes,No,44,Yes,2,Fiber optic,1,1,1,1,2,2,0,Yes,Electronic check,96.1,436410.0,1,0,0,1,0,0,0,0,0,0
Male,0,Yes,Yes,71,Yes,2,DSL,2,1,1,1,2,1,1,Yes,Electronic check,66.2,469255.0,0,0,0,0,0,1,0,0,0,1
Male,1,Yes,No,24,Yes,2,Fiber optic,1,2,2,1,2,2,0,Yes,Electronic check,104.25,243390.0,1,0,0,1,0,0,1,1,0,2
Male,1,No,No,15,Yes,2,Fiber optic,1,2,1,1,1,1,0,Yes,Electronic check,80.2,121725.0,1,0,0,0,0,0,1,0,0,1
Female,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,No,Electronic check,19.75,1975.0,0,0,0,0,0,0,0,0,0,0
Male,1,No,No,2,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Mailed check,72.6,15430.0,0,0,0,0,0,0,0,0,0,0
Male,1,No,No,55,Yes,2,Fiber optic,2,2,2,2,2,2,0,Yes,Electronic check,116.5,638255.0,0,0,1,1,1,1,1,1,1,4
Male,1,No,No,71,Yes,2,Fiber optic,1,2,1,2,2,2,2,Yes,Electronic check,106.8,762320.0,0,0,0,1,0,0,1,0,1,2
Male,0,Yes,Yes,50,Yes,2,No,0,0,0,0,0,0,2,No,Mailed check,24.95,126145.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,1,Yes,1,Fiber optic,1,1,1,1,2,2,0,Yes,Electronic check,89.25,8925.0,0,0,0,1,0,0,0,0,0,0
Male,0,No,No,5,Yes,1,No,0,0,0,0,0,0,0,Yes,Mailed check,19.25,8605.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,66,Yes,2,Fiber optic,2,2,2,2,2,1,1,Yes,Bank transfer,104.55,677905.0,0,0,1,0,0,1,1,1,1,4
Female,0,Yes,Yes,49,Yes,1,DSL,2,2,2,2,2,2,1,Yes,Mailed check,87.2,434500.0,0,0,1,1,1,1,1,1,1,4
Female,1,Yes,No,3,No,0,DSL,1,2,1,1,1,1,0,Yes,Electronic check,30.75,8285.0,0,0,0,0,0,0,1,0,0,1
Male,0,Yes,Yes,66,Yes,2,No,0,0,0,0,0,0,1,Yes,Credit card,25.7,171455.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,Yes,11,Yes,2,Fiber optic,1,1,1,1,1,2,0,No,Electronic check,86.2,89320.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,28,No,0,DSL,1,1,1,2,1,1,0,Yes,Credit card,30.1,81085.0,0,0,0,0,0,0,0,0,1,1
Male,0,Yes,No,65,Yes,2,Fiber optic,2,2,2,1,2,1,2,Yes,Electronic check,99.35,634755.0,0,0,1,0,0,1,1,1,0,3
Female,0,No,No,62,Yes,1,No,0,0,0,0,0,0,2,Yes,Credit card,19.2,112365.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,2,Yes,1,No,0,0,0,0,0,0,0,No,Bank transfer,20.1,4315.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,2,Yes,1,No,0,0,0,0,0,0,0,No,Credit card,20.35,3510.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,55,Yes,2,No,0,0,0,0,0,0,2,Yes,Credit card,25.65,138800.0,0,0,0,0,0,0,0,0,0,0
Male,1,Yes,No,41,Yes,1,Fiber optic,1,2,1,1,2,2,0,Yes,Electronic check,94.55,385145.0,0,0,0,1,0,0,1,0,0,1
Female,0,Yes,Yes,17,Yes,2,Fiber optic,2,1,2,1,2,2,0,Yes,Electronic check,104.2,174350.0,1,0,0,1,0,1,0,1,0,2
Female,0,No,No,30,Yes,1,Fiber optic,1,1,1,2,2,2,1,Yes,Bank transfer,94.4,263810.0,0,0,0,1,0,0,0,0,1,1
Male,0,No,No,17,Yes,1,DSL,2,2,1,1,1,1,1,No,Mailed check,56.1,94695.0,0,0,1,0,0,1,1,0,0,2
Female,0,Yes,Yes,16,Yes,1,DSL,2,2,1,2,1,2,2,No,Bank transfer,68.25,111485.0,0,0,1,0,0,1,1,0,1,3
Male,0,No,No,72,Yes,2,No,0,0,0,0,0,0,2,No,Bank transfer,24.75,177760.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,9,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,76.25,68485.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,1,Yes,1,Fiber optic,1,2,1,1,1,1,0,No,Electronic check,74.35,7435.0,0,0,0,0,0,0,1,0,0,1
Male,0,No,Yes,23,Yes,1,DSL,1,2,1,2,1,1,0,No,Electronic check,54.15,131245.0,0,0,0,0,0,0,1,0,1,2
Male,0,No,Yes,8,Yes,1,No,0,0,0,0,0,0,0,No,Bank transfer,19.45,15920.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,19,No,0,DSL,2,2,1,1,1,1,0,Yes,Mailed check,34.95,61020.0,0,0,1,0,0,1,1,0,0,2
Female,0,No,No,7,Yes,2,DSL,2,1,1,1,1,1,0,Yes,Electronic check,53.65,40435.0,0,0,0,0,0,1,0,0,0,1
Male,1,No,No,1,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,69.65,6965.0,1,0,0,0,0,0,0,0,0,0
Male,0,No,No,61,Yes,2,Fiber optic,2,1,2,1,2,2,1,No,Electronic check,104.0,636345.0,0,0,0,1,0,1,0,1,0,2
Female,0,Yes,No,57,Yes,1,DSL,2,2,1,2,2,1,2,Yes,Credit card,70.35,412465.0,0,0,1,0,0,1,1,0,1,3
Male,0,No,No,9,Yes,1,Fiber optic,1,1,1,1,1,2,0,Yes,Electronic check,80.8,71310.0,1,0,0,0,0,0,0,0,0,0
Male,0,No,Yes,15,Yes,1,DSL,2,1,2,1,1,2,1,No,Mailed check,64.85,95075.0,0,0,0,0,0,1,0,1,0,2
Female,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,19.65,1965.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,12,Yes,1,DSL,1,1,1,1,1,1,0,No,Bank transfer,45.9,50595.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,54,Yes,1,No,0,0,0,0,0,0,2,No,Mailed check,20.0,114965.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,4,Yes,1,DSL,1,1,1,1,1,1,0,No,Electronic check,44.8,16965.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,7,Yes,1,Fiber optic,1,1,1,1,2,1,0,Yes,Mailed check,80.3,52670.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,20,Yes,1,No,0,0,0,0,0,0,1,No,Mailed check,20.35,39315.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,Yes,26,No,0,DSL,2,1,1,2,1,2,0,No,Mailed check,45.8,114700.0,0,0,0,0,0,1,0,0,1,2
Male,1,Yes,No,36,Yes,2,Fiber optic,1,1,1,1,1,2,0,Yes,Electronic check,84.1,302160.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,53,Yes,2,Fiber optic,1,2,2,2,2,2,1,Yes,Bank transfer,108.95,571820.0,0,0,0,1,0,0,1,1,1,3
Male,0,No,No,3,Yes,1,DSL,1,1,1,2,2,2,0,Yes,Electronic check,69.35,19135.0,1,0,0,1,0,0,0,0,1,1
Female,0,No,No,68,No,0,DSL,2,2,2,2,2,2,2,No,Credit card,64.35,453960.0,0,0,1,1,1,1,1,1,1,4
Male,0,Yes,Yes,72,Yes,2,DSL,2,2,2,2,2,2,2,Yes,Credit card,90.8,639760.0,0,0,1,1,1,1,1,1,1,4
Male,0,No,No,12,Yes,2,No,0,0,0,0,0,0,1,No,Credit card,24.95,28040.0,0,0,0,0,0,0,0,0,0,0
Female,1,Yes,Yes,34,Yes,2,Fiber optic,1,2,1,1,1,1,0,Yes,Mailed check,79.6,271830.0,1,0,0,0,0,0,1,0,0,1
Female,0,Yes,No,68,Yes,2,Fiber optic,2,2,1,1,1,1,2,Yes,Bank transfer,84.7,571105.0,0,0,1,0,0,1,1,0,0,2
Female,0,No,Yes,50,Yes,1,DSL,2,1,2,2,2,1,1,Yes,Credit card,70.8,347815.0,0,0,0,0,0,1,0,1,1,3
Female,1,No,No,1,No,0,DSL,1,1,1,1,2,1,0,Yes,Electronic check,36.45,3645.0,1,0,0,0,0,0,0,0,0,0
Female,1,No,No,41,Yes,2,Fiber optic,1,2,2,1,2,2,0,Yes,Electronic check,104.4,413395.0,0,0,0,1,0,0,1,1,0,2
Male,1,Yes,No,30,Yes,2,Fiber optic,1,1,1,2,2,2,0,Yes,Electronic check,101.5,291765.0,0,0,0,1,0,0,0,0,1,1
Male,0,No,No,1,Yes,2,DSL,1,2,1,1,1,1,0,No,Electronic check,54.3,5430.0,0,0,0,0,0,0,1,0,0,1
Male,1,Yes,Yes,29,Yes,2,Fiber optic,1,1,2,1,2,2,0,Yes,Electronic check,103.95,296480.0,0,0,0,1,0,0,0,1,0,1
Female,0,Yes,Yes,23,Yes,2,DSL,2,2,2,2,2,2,2,Yes,Credit card,91.1,219830.0,0,0,1,1,1,1,1,1,1,4
Male,0,No,Yes,60,Yes,1,No,0,0,0,0,0,0,2,No,Mailed check,19.95,118990.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,72,Yes,2,No,0,0,0,0,0,0,2,No,Credit card,26.45,191450.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,Yes,22,Yes,1,Fiber optic,1,2,2,1,2,1,0,Yes,Electronic check,89.4,200150.0,1,0,0,0,0,0,1,1,0,2
Male,0,No,No,72,Yes,1,DSL,2,2,2,2,2,1,2,Yes,Bank transfer,75.1,533635.0,0,0,1,0,0,1,1,1,1,4
Female,1,No,No,66,Yes,2,Fiber optic,1,2,2,1,2,2,1,No,Bank transfer,108.1,723860.0,0,0,0,1,0,0,1,1,0,2
Female,0,Yes,No,72,Yes,2,Fiber optic,1,2,2,2,2,2,2,Yes,Electronic check,110.15,799880.0,0,0,0,1,0,0,1,1,1,3
Female,1,Yes,No,47,Yes,2,Fiber optic,2,1,1,1,1,1,0,No,Electronic check,80.35,382585.0,1,0,0,0,0,1,0,0,0,1
Female,0,No,No,51,Yes,2,Fiber optic,1,2,2,2,2,2,1,Yes,Electronic check,111.5,570325.0,0,0,0,1,0,0,1,1,1,3
Female,0,Yes,Yes,70,Yes,2,Fiber optic,1,2,2,1,2,2,1,Yes,Electronic check,106.5,739700.0,0,0,0,1,0,0,1,1,0,2
Male,0,No,No,9,Yes,1,No,0,0,0,0,0,0,1,Yes,Electronic check,19.9,16460.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,59,Yes,2,Fiber optic,2,2,1,2,2,2,2,Yes,Mailed check,111.1,655520.0,0,0,1,1,1,1,1,0,1,3
Male,0,No,Yes,3,Yes,1,DSL,1,1,1,2,2,2,0,No,Mailed check,70.7,22565.0,0,0,0,1,0,0,0,0,1,1
Male,1,Yes,No,38,No,0,DSL,1,1,1,1,1,1,0,Yes,Electronic check,24.85,95575.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,37,Yes,2,Fiber optic,2,2,2,1,1,1,0,No,Bank transfer,91.2,338230.0,0,0,1,0,0,1,1,1,0,3
Male,0,No,No,37,Yes,1,DSL,2,2,2,2,1,1,2,No,Bank transfer,65.6,231380.0,0,0,1,0,0,1,1,1,1,4
Female,1,Yes,No,24,No,0,DSL,1,1,2,1,1,2,0,Yes,Credit card,40.65,93330.0,1,0,0,0,0,0,0,1,0,1
Female,0,Yes,Yes,14,Yes,1,DSL,2,2,1,2,1,1,0,No,Bank transfer,59.45,78085.0,0,0,1,0,0,1,1,0,1,3
Male,0,Yes,No,72,Yes,2,Fiber optic,2,2,1,2,2,2,2,Yes,Credit card,109.95,785240.0,0,0,1,1,1,1,1,0,1,3
Male,0,Yes,No,53,No,0,DSL,1,2,2,2,2,2,1,Yes,Electronic check,60.45,318425.0,1,0,0,1,0,0,1,1,1,3
Female,0,Yes,No,8,Yes,2,Fiber optic,1,1,1,1,1,2,0,Yes,Electronic check,84.9,76495.0,1,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,72,No,0,DSL,2,2,2,1,1,1,2,No,Credit card,38.5,276300.0,0,0,1,0,0,1,1,1,0,3
Female,1,Yes,No,17,Yes,2,Fiber optic,1,1,1,1,2,2,0,Yes,Electronic check,92.55,161470.0,0,0,0,1,0,0,0,0,0,0
Female,0,Yes,Yes,2,Yes,1,Fiber optic,1,2,1,1,1,1,0,Yes,Bank transfer,73.55,14540.0,1,0,0,0,0,0,1,0,0,1
Female,0,Yes,No,8,Yes,1,No,0,0,0,0,0,0,0,No,Bank transfer,20.15,15625.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,48,No,0,DSL,1,2,2,1,1,1,1,No,Mailed check,34.7,160450.0,1,0,0,0,0,0,1,1,0,2
Female,0,No,No,10,Yes,2,No,0,0,0,0,0,0,0,Yes,Mailed check,24.5,27015.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,0,Yes,1,No,0,0,0,0,0,0,1,Yes,Mailed check,19.7,,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,20.6,2060.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,29,Yes,1,DSL,2,1,2,2,1,1,1,No,Credit card,58.0,173450.0,0,0,0,0,0,1,0,1,1,3
Female,1,Yes,Yes,65,Yes,2,Fiber optic,1,2,2,1,2,2,1,Yes,Electronic check,107.45,704750.0,0,0,0,1,0,0,1,1,0,2
Female,0,No,No,8,Yes,2,DSL,2,2,2,1,1,1,0,Yes,Bank transfer,65.5,57315.0,0,0,1,0,0,1,1,1,0,3
Male,0,Yes,No,61,Yes,2,No,0,0,0,0,0,0,2,No,Bank transfer,25.45,153860.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,45,Yes,2,Fiber optic,1,1,2,1,2,2,1,Yes,Bank transfer,100.15,445980.0,0,0,0,1,0,0,0,1,0,1
Male,0,Yes,Yes,72,Yes,2,Fiber optic,1,2,2,1,2,2,1,Yes,Credit card,104.45,745900.0,0,0,0,1,0,0,1,1,0,2
Male,0,Yes,Yes,12,Yes,1,No,0,0,0,0,0,0,0,Yes,Electronic check,21.15,30605.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,7,Yes,2,Fiber optic,1,1,1,1,2,2,0,No,Electronic check,96.2,63970.0,0,0,0,1,0,0,0,0,0,0
Male,0,No,No,9,Yes,1,DSL,1,1,1,1,1,1,0,Yes,Mailed check,44.4,34815.0,0,0,0,0,0,0,0,0,0,0
Female,1,Yes,No,43,Yes,2,Fiber optic,1,1,2,2,2,2,1,Yes,Electronic check,107.55,453390.0,1,0,0,1,0,0,0,1,1,2
Male,0,Yes,Yes,58,Yes,2,Fiber optic,1,1,2,2,1,2,2,No,Bank transfer,94.35,556365.0,0,0,0,0,0,0,0,1,1,2
Male,1,Yes,No,16,Yes,2,Fiber optic,1,1,2,1,2,2,0,Yes,Electronic check,98.75,158755.0,1,0,0,1,0,0,0,1,0,1
Male,0,Yes,Yes,2,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,20.3,4025.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,8,Yes,1,Fiber optic,1,2,2,1,2,2,0,No,Electronic check,101.15,84290.0,1,0,0,1,0,0,1,1,0,2
Female,0,Yes,No,40,Yes,2,Fiber optic,2,1,2,1,2,2,1,No,Bank transfer,105.75,422855.0,0,0,0,1,0,1,0,1,0,2
Male,0,No,No,9,Yes,2,Fiber optic,2,1,1,1,1,1,0,Yes,Electronic check,81.15,78445.0,0,0,0,0,0,1,0,0,0,1
Male,0,No,No,41,Yes,1,Fiber optic,1,2,1,2,2,1,1,Yes,Electronic check,89.55,372975.0,0,0,0,0,0,0,1,0,1,2
Female,0,No,No,26,Yes,1,DSL,1,2,2,1,1,1,0,Yes,Credit card,54.75,140690.0,0,0,0,0,0,0,1,1,0,2
Female,0,Yes,No,33,Yes,1,DSL,1,2,1,2,1,1,1,Yes,Credit card,53.75,185730.0,0,0,0,0,0,0,1,0,1,2
Male,0,Yes,Yes,68,Yes,1,Fiber optic,1,2,2,2,2,2,1,No,Credit card,105.75,732250.0,0,0,0,1,0,0,1,1,1,3
Female,1,Yes,No,65,Yes,1,Fiber optic,1,2,2,2,2,2,2,Yes,Credit card,105.85,672550.0,0,0,0,1,0,0,1,1,1,3
Male,0,No,No,55,Yes,1,DSL,1,2,1,2,1,2,1,Yes,Electronic check,64.2,362730.0,0,0,0,0,0,0,1,0,1,2
Male,0,No,No,20,Yes,2,Fiber optic,1,1,2,1,2,1,0,Yes,Electronic check,88.7,176145.0,1,0,0,0,0,0,0,1,0,1
Male,0,No,No,19,Yes,1,Fiber optic,1,1,1,2,1,2,1,Yes,Credit card,87.7,172595.0,0,0,0,0,0,0,0,0,1,1
Female,0,No,No,45,Yes,2,Fiber optic,1,1,2,1,1,2,0,Yes,Credit card,89.3,419215.0,0,0,0,0,0,0,0,1,0,1
Female,0,Yes,Yes,70,Yes,1,No,0,0,0,0,0,0,2,Yes,Credit card,20.15,141120.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,2,Yes,1,Fiber optic,1,1,1,1,2,1,0,Yes,Electronic check,79.75,16450.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,27,Yes,2,Fiber optic,1,1,1,1,2,2,0,Yes,Mailed check,94.55,272460.0,1,0,0,1,0,0,0,0,0,0
Female,0,Yes,No,12,Yes,1,No,0,0,0,0,0,0,2,Yes,Electronic check,20.05,26455.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,Yes,72,No,0,DSL,2,2,2,2,2,2,2,No,Credit card,67.2,467170.0,0,0,1,1,1,1,1,1,1,4
Male,0,No,No,12,Yes,2,Fiber optic,1,1,1,1,2,2,0,No,Electronic check,94.55,117355.0,0,0,0,1,0,0,0,0,0,0
Female,1,No,No,5,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Mailed check,69.05,31850.0,1,0,0,0,0,0,0,0,0,0
Male,1,Yes,No,71,Yes,2,Fiber optic,2,2,2,1,2,2,0,Yes,Electronic check,107.5,771355.0,0,0,1,1,1,1,1,1,0,3
Male,1,No,No,35,Yes,1,DSL,1,1,2,2,2,2,1,Yes,Electronic check,73.0,247125.0,0,0,0,1,0,0,0,1,1,2
Male,0,Yes,Yes,70,Yes,2,Fiber optic,2,2,2,2,2,2,2,No,Credit card,114.75,784230.0,0,0,1,1,1,1,1,1,1,4
Female,0,No,No,31,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,76.05,222780.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,52,Yes,2,Fiber optic,1,1,2,2,1,2,2,Yes,Bank transfer,96.25,499025.0,1,0,0,0,0,0,0,1,1,2
Male,1,No,No,37,Yes,2,Fiber optic,1,1,2,1,2,2,0,Yes,Electronic check,101.1,374405.0,1,0,0,1,0,0,0,1,0,1
Male,0,No,No,69,Yes,2,Fiber optic,1,2,1,2,2,2,1,Yes,Bank transfer,104.7,722035.0,1,0,0,1,0,0,1,0,1,2
Male,1,Yes,No,30,Yes,2,Fiber optic,1,1,1,1,1,1,0,No,Mailed check,77.9,235145.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,33,Yes,2,Fiber optic,2,1,1,1,1,2,0,Yes,Electronic check,90.65,298960.0,0,0,0,0,0,1,0,0,0,1
Male,1,Yes,No,54,Yes,2,Fiber optic,1,2,2,2,2,2,2,Yes,Electronic check,110.45,607775.0,0,0,0,1,0,0,1,1,1,3
Female,0,No,No,59,Yes,2,DSL,2,1,1,2,1,2,1,No,Bank transfer,68.7,407095.0,0,0,0,0,0,1,0,0,1,2
Male,1,No,No,55,No,0,DSL,2,2,1,1,2,1,0,Yes,Electronic check,44.85,247905.0,0,0,1,0,0,1,1,0,0,2
Male,1,Yes,No,69,No,0,DSL,1,1,2,1,1,1,1,Yes,Credit card,29.8,213430.0,0,0,0,0,0,0,0,1,0,1
Female,0,No,No,66,Yes,2,Fiber optic,1,2,1,1,2,1,1,Yes,Bank transfer,88.9,600010.0,0,0,0,0,0,0,1,0,0,1
Male,0,Yes,Yes,37,Yes,1,DSL,2,1,2,2,1,1,1,Yes,Mailed check,58.75,220310.0,0,0,0,0,0,1,0,1,1,3
Male,1,Yes,No,9,Yes,1,No,0,0,0,0,0,0,1,No,Credit card,19.85,18315.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,69,Yes,2,DSL,2,1,2,2,2,2,2,No,Bank transfer,86.9,619410.0,0,0,0,1,0,1,0,1,1,3
Male,0,No,No,10,Yes,1,DSL,1,2,1,1,2,1,0,Yes,Mailed check,59.65,63895.0,0,0,0,0,0,0,1,0,0,1
Male,0,No,Yes,40,Yes,1,DSL,2,2,1,1,1,1,0,Yes,Mailed check,55.25,213920.0,1,0,1,0,0,1,1,0,0,2
Male,0,No,Yes,13,Yes,1,DSL,1,1,1,1,2,2,0,No,Credit card,66.4,83175.0,0,0,0,1,0,0,0,0,0,0
Female,0,No,No,6,Yes,2,Fiber optic,1,2,1,1,2,1,0,Yes,Electronic check,90.1,52130.0,1,0,0,0,0,0,1,0,0,1
Female,0,Yes,Yes,69,Yes,1,No,0,0,0,0,0,0,2,No,Bank transfer,20.15,133750.0,0,0,0,0,0,0,0,0,0,0
Female,1,Yes,No,66,Yes,2,Fiber optic,1,2,2,2,2,2,1,Yes,Credit card,108.1,718195.0,0,0,0,1,0,0,1,1,1,3
Male,0,No,No,11,Yes,2,DSL,1,1,2,1,1,1,0,No,Electronic check,53.75,60800.0,1,0,0,0,0,0,0,1,0,1
